,id,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt
1106,2010_003093,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1107,2010_003097,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1108,2010_003114,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1109,2010_003119,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1110,2010_003153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1111,2010_003157,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1112,2010_003170,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1113,2010_003174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1114,2010_003203,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1115,2010_003230,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1116,2010_003250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1117,2010_003252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1118,2010_003269,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1119,2010_003274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1120,2010_003342,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1121,2010_003345,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1122,2010_003380,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1123,2010_003383,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1124,2010_003384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1125,2010_003529,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1126,2010_003534,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1127,2010_003599,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1128,2010_003634,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1129,2010_003651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1130,2010_003665,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1131,2010_003670,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1132,2010_003680,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,2010_003696,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1134,2010_003717,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1135,2010_003737,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1136,2010_003798,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1137,2010_003799,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1138,2010_003884,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1139,2010_003887,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1140,2010_003894,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1141,2010_003899,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1142,2010_003911,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1143,2010_003925,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1144,2010_003950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1145,2010_003954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1146,2010_003958,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1147,2010_003974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1148,2010_004005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1149,2010_004025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1150,2010_004060,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1151,2010_004069,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1152,2010_004071,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1153,2010_004072,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1154,2010_004074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1155,2010_004109,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1156,2010_004119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1157,2010_004144,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1158,2010_004154,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1159,2010_004171,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1160,2010_004180,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1161,2010_004186,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1162,2010_004210,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1163,2010_004222,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1164,2010_004258,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1165,2010_004283,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1166,2010_004288,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1167,2010_004289,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1168,2010_004306,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1169,2010_004361,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1170,2010_004363,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1171,2010_004365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1172,2010_004370,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1173,2010_004429,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1174,2010_004450,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1175,2010_004478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1176,2010_004481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1177,2010_004493,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1178,2010_004499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1179,2010_004540,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1180,2010_004560,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1181,2010_004577,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1182,2010_004598,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1183,2010_004616,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1184,2010_004620,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1185,2010_004625,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1186,2010_004669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1187,2010_004683,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1188,2010_004694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1189,2010_004704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1190,2010_004721,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1191,2010_004760,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1192,2010_004766,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1193,2010_004773,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1194,2010_004805,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1195,2010_004808,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1196,2010_004900,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1197,2010_004916,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1198,2010_004933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1199,2010_004938,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,2010_004948,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1201,2010_004960,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1202,2010_004963,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1203,2010_005016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1204,2010_005028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,2010_005055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1206,2010_005064,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1207,2010_005098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1208,2010_005106,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1209,2010_005111,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1210,2010_005119,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1211,2010_005128,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1212,2010_005129,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1213,2010_005198,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1214,2010_005202,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1215,2010_005217,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1216,2010_005223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1217,2010_005232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1218,2010_005277,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1219,2010_005317,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1220,2010_005318,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1221,2010_005419,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1222,2010_005429,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1223,2010_005450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1224,2010_005457,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1225,2010_005468,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1226,2010_005471,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1227,2010_005494,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1228,2010_005500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1229,2010_005505,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1230,2010_005506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1231,2010_005513,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1232,2010_005519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1233,2010_005522,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1234,2010_005596,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1235,2010_005627,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1236,2010_005643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1237,2010_005652,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1238,2010_005663,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,2010_005669,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1240,2010_005678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1241,2010_005700,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1242,2010_005721,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1243,2010_005723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1244,2010_005725,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,2010_005734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1246,2010_005744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1247,2010_005746,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1248,2010_005755,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1249,2010_005758,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1250,2010_005775,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1251,2010_005791,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1252,2010_005796,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1253,2010_005800,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1254,2010_005805,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1255,2010_005810,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1256,2010_005820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1257,2010_005830,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1258,2010_005835,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1259,2010_005836,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1260,2010_005876,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1261,2010_005891,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1262,2010_005898,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1263,2010_005919,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1264,2010_005927,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265,2010_005932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1266,2010_005951,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1267,2010_005952,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268,2010_005978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269,2010_005982,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1270,2010_006009,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1271,2011_000003,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1272,2011_000006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1273,2011_000025,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1274,2011_000027,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1275,2011_000068,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1276,2011_000069,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1277,2011_000105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1278,2011_000108,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1279,2011_000116,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1280,2011_000122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1281,2011_000145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1282,2011_000149,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1283,2011_000152,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1284,2011_000182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1285,2011_000197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1286,2011_000208,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1287,2011_000216,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1288,2011_000219,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1289,2011_000221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1290,2011_000222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291,2011_000228,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1292,2011_000243,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293,2011_000252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1294,2011_000258,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1295,2011_000268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1296,2011_000277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1297,2011_000278,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1298,2011_000293,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,2011_000345,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1300,2011_000359,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1301,2011_000379,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1302,2011_000382,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1303,2011_000400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1304,2011_000428,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1305,2011_000449,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1306,2011_000453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1307,2011_000457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1308,2011_000468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1309,2011_000469,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1310,2011_000513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1311,2011_000542,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1312,2011_000550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1313,2011_000551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314,2011_000556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315,2011_000573,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1316,2011_000577,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1317,2011_000589,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1318,2011_000594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1319,2011_000637,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1320,2011_000641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1321,2011_000642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1322,2011_000646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1323,2011_000651,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1324,2011_000652,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1325,2011_000713,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1326,2011_000758,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1327,2011_000768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1328,2011_000771,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1329,2011_000790,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1330,2011_000793,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1331,2011_000834,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1332,2011_000840,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1333,2011_000882,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1334,2011_000893,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1335,2011_000895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1336,2011_000920,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1337,2011_000934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1338,2011_000944,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1339,2011_000973,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1340,2011_000982,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1341,2011_000997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1342,2011_000999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1343,2011_001004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,2011_001015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1345,2011_001027,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1346,2011_001133,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1347,2011_001135,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1348,2011_001139,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1349,2011_001166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1350,2011_001175,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1351,2011_001198,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1352,2011_001211,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1353,2011_001259,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1354,2011_001270,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1355,2011_001336,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1356,2011_001400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1357,2011_001402,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1358,2011_001411,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1359,2011_001412,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1360,2011_001432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1361,2011_001463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1362,2011_001475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1363,2011_001479,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1364,2011_001519,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1365,2011_001536,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1366,2011_001542,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,2011_001571,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1368,2011_001621,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1369,2011_001622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1370,2011_001632,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1371,2011_001652,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1372,2011_001653,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1373,2011_001695,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1374,2011_001710,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1375,2011_001730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1376,2011_001753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377,2011_001754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1378,2011_001764,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379,2011_001765,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1380,2011_001790,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1381,2011_001810,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1382,2011_001855,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1383,2011_001866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384,2011_001875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385,2011_001895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1386,2011_001902,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387,2011_001904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
